"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.353466268,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.029793147,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-15.874497965,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",10.646360778,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",5.743915432,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.29198819,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",-2.213665304,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",6.434229314,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",2.859886066,
"COL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.36431372,
"COL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.470636796,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.683709,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.787041,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.781711,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.807729,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.002913,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.533258,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.01176,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.650101,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.621059,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.315356,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.211727,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.017093,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.377643,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.451996,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.384444,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.272516,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.067524,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.986599,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.254988,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.516404,
"EA19","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.601747,
"EA19","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.821425,
"EA19","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.183987,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.177316113,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.944330314,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.019588202,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.908882781,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.843969472,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.128324493,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.996620107,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.268400884,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.471102521,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.111833602,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.443817601,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.173218735,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.448634294,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.346018482,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.692974884,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.798137829,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.211155404,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.63662855,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.738159321,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.114534767,
"LTU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.55178849,
"LTU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.339217019,
"LTU","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.433410516,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.446092813,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.428017147,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.017629388,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.650740219,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",2.498840398,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.208727501,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.414393579,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.481463997,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.297746087,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.701172475,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.185022973,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.308913382,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.332821346,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-4.848610902,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",0.749804648,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.077436621,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.126194097,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.220955997,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",5.680977147,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.578321209,
"SAU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.603867086,
"SAU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",2.223281076,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.599751709,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.69183175,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.683300532,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.620504805,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.463454401,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.868687507,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.022813621,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.882875098,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.255324537,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.122770587,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.182982831,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.153809596,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.771448854,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-4.822906813,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.578897349,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.814287583,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.751951756,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.300888752,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.817948595,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.564650879,
"BGR","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.489040265,
"BGR","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.875875323,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",3.937752722,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.929847174,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",2.703900132,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.450669915,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.556626652,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",2.058863036,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.658562741,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.25077919,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.811917369,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.307346142,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.415406086,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.39124027,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.456540139,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.978565504,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.230072854,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",5.806255889,
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.47088113,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",3.098586321,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-3.678565481,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.659065634,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",5.347346551,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.822069026,"P"
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.75105,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.847072,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.806765,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.820837,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.129826,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.619072,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.098598,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.675209,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.669981,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.382429,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.256432,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.078788,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.96203,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.088189,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.562097,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.076139,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.139377,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.966104,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.09414,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.697362,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.732758,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.726132,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.18877,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.309949857,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.235877899,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.067959382,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.829453392,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.124826679,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.046615221,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.258755266,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.490633607,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.94021822,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.369946331,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.78126656,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.052482473,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.161778748,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.096711524,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q3",1.261912457,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.659110425,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.62191064,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.014343968,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.731256965,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.731065665,
"CRI","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.236830025,
"CRI","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.633650077,
"CRI","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.15922356,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.31717877,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.002875322,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.299931258,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.340406955,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.166598876,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q2",2.095790421,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.136530066,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.625882938,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.746204182,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.966401558,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.632240517,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.203110138,
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.737653705,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.072160264,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.59741471,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q4",5.255295869,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q1",5.928698687,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.042489032,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.792712779,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.054359338,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.781005043,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.957961461,"P"
